stories_id,publish_date,title,url,language,ap_syndicated,story_date_guess_method,story_extractor_version,story_geocoder_version,story_nyt_themes_version,media_id,media_name,media_url,media_pub_country,media_pub_state,media_language,media_about_country,media_media_type
823064825,"2018-03-14 20:00:01","Vox Sentences: Republicans got fleeced in Pennsylvania","https://www.vox.com/vox-sentences/2018/3/14/17121700/vox-sentences-pennsylvania-lamb-saccone","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",104828,"Vox","http://www.vox.com","United States",,"English","United States","Digital Native"
823088159,"2018-03-14 11:28:00","U.K. to expel 23 Russian diplomats after nerve agent attack on Russian spy","https://www.nbcnews.com/news/world/russian-spy-poisoning-britain-s-theresa-may-plans-retaliation-n856471?cid=public-rss_20180315","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",1149,"MSNBC","http://www.msnbc.msn.com/","United States",,"English","United States",
823379528,"2018-03-15 05:27:28","Reino Unido castiga a Rusia por ex espía envenenado","http://www.eluniversal.com.mx/mundo/reino-unido-castiga-rusia-por-ex-espia-envenenado","es",False,,"readability-lxml-0.6.2",,,23668,"eluniversal.com.mx","http://www.eluniversal.com.mx","Mexico","Distrito Federal, Mexico","Spanish","Mexico","Print Native"
823114563,"2018-03-14 21:36:00","Justin Trudeau Condemns 'Despicable' Alleged Russian Attack In U.K.","http://www.huffingtonpost.ca/2018/03/14/justin-trudeau-condemns-attack-russia_a_23386115/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",69032,"huffingtonpost.ca","http://www.huffingtonpost.ca/#spider","Canada",,"English","Canada","Digital Native"
823108345,"2018-03-14 21:45:36","Sarah Sanders Changes Her Tune With Message Chastising Russia For UK Poisoning","https://www.huffingtonpost.com/entry/sarah-sanders-changes-her-tune-releases-stern-message-chastising-russia-for-uk-poisoning_us_5aa9bac9e4b0600b82ffe3e1","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",27502,"Huffington Post","http://www.huffingtonpost.com/#","United States",,"English","United States",
822523981,"2018-03-14 08:47:13","May anuncia expulsão de diplomatas russos após envenenamento de ex-espião","https://g1.globo.com/mundo/noticia/may-anuncia-expulsao-de-diplomatas-russos-apos-envenenamento-de-ex-espiao.ghtml","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
823444483,"2018-03-15 06:29:28","Rússia diz que Reino Unido foi 'absolutamente irresponsável' ao anunciar sanções ","https://g1.globo.com/mundo/noticia/russia-diz-que-reino-unido-foi-absolutamente-irresponsavel-ao-anunciar-sancoes.ghtml","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
823163558,"2018-03-14 12:14:37","Trump Is Going To Betray Britain And Do Nothing About Russia's Shocking Spy Attack","https://thedailybanter.com/2018/03/trump-is-going-to-betray-britain/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",67277,"thedailybanter.com","http://thedailybanter.com/#spider","United States",,"English","United States",
823178655,"2018-03-13 20:17:24","Tillerson May Have Lost His Job Due To His Comments On Russia","https://www.politicususa.com/2018/03/13/tillerson-may-have-lost-his-job-due-to-his-comments-on-russia.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",24716,"PoliticusUSA","http://www.politicususa.com",,,"English","United States",
823178660,"2018-03-13 19:48:38","In showdown with Russia over poisoning of former spy, Britain&#8217;s May gets a cautious backing from Trump","https://www.politicususa.com/2018/03/13/n-showdown-with-russia-over-poisoning-of-former-spy-britains-may-gets-a-cautious-backing-from-trump.html","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",24716,"PoliticusUSA","http://www.politicususa.com",,,"English","United States",
823197916,"2018-03-15 00:24:50","Allies, others question Trump's response to spy's poisoning","http://www.kentucky.com/living/health-and-medicine/article205250889.html#storylink=rss","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
823200747,"2018-03-14 12:14:37","Trump Is Going To Betray Britain And Do Nothing About Russia's Shocking Spy Attack","https://thedailybanter.com/2018/03/trump-is-going-to-betray-britain/","en",False,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",65654,"oliverwillis.com","http://oliverwillis.com/",,,"English","United States",
823590997,"2018-03-15 09:02:12","Reino Unido investirá R$ 220 milhões em novo centro de defesa de armas químicas","https://g1.globo.com/mundo/noticia/reino-unido-investira-r-220-milhoes-em-novo-centro-de-defesa-de-armas-quimicas.ghtml","pt",False,,"readability-lxml-0.6.2",,,60427,"Globo","http://g1.globo.com/","Portugal",,"Portuguese","United States","Video Broadcast"
823359942,"2018-03-15 04:51:35","Russia's RT warns British media after spy poisoning","http://www.kentucky.com/living/health-and-medicine/article205255499.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
822442303,"2018-03-14 07:42:35","Key moments in the case of former spy Sergei Skripal","http://www.kentucky.com/living/health-and-medicine/article205027579.html#storylink=rss","en",True,,"readability-lxml-0.6.2","cliff_clavin_v2.4.1","nyt_labeller_v1.0.0",96,"Lexington Herald-Leader ","http://www.kentucky.com/","United States","Kentucky, United States","English","United States","Print Native"
